product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
P070405097	07	0704	070405	218.0	164.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405098	07	0704	070405	218.0	164.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405099	07	0704	070405	223.0	167.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405100	07	0704	070405	223.0	167.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405101	07	0704	070405	223.0	167.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405102	07	0704	070405	223.0	167.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405103	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405104	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405105	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405106	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405107	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405108	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405109	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405110	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405111	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405112	07	0704	070405	228.0	171.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405113	07	0704	070405	233.0	175.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405114	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405115	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405116	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405117	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405118	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405119	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405120	07	0704	070405	235.0	176.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405121	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405122	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405123	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405124	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405125	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405126	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405127	07	0704	070405	238.0	179.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405128	07	0704	070405	243.0	182.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405129	07	0704	070405	243.0	182.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405130	07	0704	070405	243.0	182.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405131	07	0704	070405	245.0	184.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405132	07	0704	070405	245.0	184.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405133	07	0704	070405	245.0	184.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405134	07	0704	070405	245.0	184.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405135	07	0704	070405	245.0	184.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405136	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405137	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405138	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405139	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405140	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405141	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405142	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405143	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405144	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405145	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405146	07	0704	070405	248.0	186.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405147	07	0704	070405	253.0	190.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405148	07	0704	070405	253.0	190.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405149	07	0704	070405	253.0	190.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405150	07	0704	070405	253.0	190.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405151	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405152	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405153	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405154	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405155	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405156	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405157	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405158	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405159	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405160	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405161	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405162	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405163	07	0704	070405	255.0	191.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405164	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405165	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405166	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405167	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405168	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405169	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405170	07	0704	070405	258.0	194.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405171	07	0704	070405	265.0	199.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405172	07	0704	070405	265.0	199.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405173	07	0704	070405	265.0	199.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405174	07	0704	070405	265.0	199.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405175	07	0704	070405	265.0	199.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405176	07	0704	070405	265.0	199.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405177	07	0704	070405	268.0	201.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405178	07	0704	070405	268.0	201.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405179	07	0704	070405	268.0	201.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405180	07	0704	070405	268.0	201.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405181	07	0704	070405	275.0	206.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405182	07	0704	070405	275.0	206.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405183	07	0704	070405	275.0	206.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405184	07	0704	070405	278.0	209.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405185	07	0704	070405	278.0	209.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405186	07	0704	070405	278.0	209.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405187	07	0704	070405	278.0	209.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405188	07	0704	070405	285.0	214.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405189	07	0704	070405	288.0	216.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405190	07	0704	070405	298.0	224.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405191	07	0704	070405	298.0	224.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405192	07	0704	070405	328.0	246.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405193	07	0704	070405	338.0	254.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405194	07	0704	070405	415.0	311.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405195	07	0704	070405	418.0	314.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405196	07	0704	070405	678.0	509.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405197	07	0704	070405	678.0	509.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070405198	07	0704	070405	678.0	509.0	瓶詰缶詰	洋風調味料	カレー・シチュー
P070406001	07	0704	070406	60.0	45.0	瓶詰缶詰	洋風調味料	スパイス
P070406002	07	0704	070406	60.0	45.0	瓶詰缶詰	洋風調味料	スパイス
P070406003	07	0704	070406	60.0	45.0	瓶詰缶詰	洋風調味料	スパイス
P070406004	07	0704	070406	60.0	45.0	瓶詰缶詰	洋風調味料	スパイス
P070406005	07	0704	070406	65.0	49.0	瓶詰缶詰	洋風調味料	スパイス
P070406006	07	0704	070406	65.0	49.0	瓶詰缶詰	洋風調味料	スパイス
P070406007	07	0704	070406	65.0	49.0	瓶詰缶詰	洋風調味料	スパイス
P070406008	07	0704	070406	88.0	66.0	瓶詰缶詰	洋風調味料	スパイス
P070406009	07	0704	070406	88.0	66.0	瓶詰缶詰	洋風調味料	スパイス
P070406010	07	0704	070406	88.0	66.0	瓶詰缶詰	洋風調味料	スパイス
P070406011	07	0704	070406	88.0	66.0	瓶詰缶詰	洋風調味料	スパイス
P070406012	07	0704	070406	93.0	70.0	瓶詰缶詰	洋風調味料	スパイス
P070406013	07	0704	070406	95.0	71.0	瓶詰缶詰	洋風調味料	スパイス
P070406014	07	0704	070406	95.0	71.0	瓶詰缶詰	洋風調味料	スパイス
P070406015	07	0704	070406	95.0	71.0	瓶詰缶詰	洋風調味料	スパイス
P070406016	07	0704	070406	95.0	71.0	瓶詰缶詰	洋風調味料	スパイス
P070406017	07	0704	070406	98.0	74.0	瓶詰缶詰	洋風調味料	スパイス
P070406018	07	0704	070406	100.0	75.0	瓶詰缶詰	洋風調味料	スパイス
P070406019	07	0704	070406	108.0	81.0	瓶詰缶詰	洋風調味料	スパイス
P070406020	07	0704	070406	108.0	81.0	瓶詰缶詰	洋風調味料	スパイス
P070406021	07	0704	070406	115.0	86.0	瓶詰缶詰	洋風調味料	スパイス
P070406022	07	0704	070406	115.0	86.0	瓶詰缶詰	洋風調味料	スパイス
P070406023	07	0704	070406	118.0	89.0	瓶詰缶詰	洋風調味料	スパイス
P070406024	07	0704	070406	118.0	89.0	瓶詰缶詰	洋風調味料	スパイス
P070406025	07	0704	070406	118.0	89.0	瓶詰缶詰	洋風調味料	スパイス
P070406026	07	0704	070406	123.0	92.0	瓶詰缶詰	洋風調味料	スパイス
P070406027	07	0704	070406	123.0	92.0	瓶詰缶詰	洋風調味料	スパイス
P070406028	07	0704	070406	123.0	92.0	瓶詰缶詰	洋風調味料	スパイス
P070406029	07	0704	070406	123.0	92.0	瓶詰缶詰	洋風調味料	スパイス
P070406030	07	0704	070406	125.0	94.0	瓶詰缶詰	洋風調味料	スパイス
P070406031	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406032	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406033	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406034	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406035	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406036	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406037	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406038	07	0704	070406	128.0	96.0	瓶詰缶詰	洋風調味料	スパイス
P070406039	07	0704	070406	133.0	100.0	瓶詰缶詰	洋風調味料	スパイス
P070406040	07	0704	070406	135.0	101.0	瓶詰缶詰	洋風調味料	スパイス
P070406041	07	0704	070406	138.0	104.0	瓶詰缶詰	洋風調味料	スパイス
P070406042	07	0704	070406	138.0	104.0	瓶詰缶詰	洋風調味料	スパイス
P070406043	07	0704	070406	138.0	104.0	瓶詰缶詰	洋風調味料	スパイス
P070406044	07	0704	070406	138.0	104.0	瓶詰缶詰	洋風調味料	スパイス
P070406045	07	0704	070406	138.0	104.0	瓶詰缶詰	洋風調味料	スパイス
P070406046	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406047	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406048	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406049	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406050	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406051	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406052	07	0704	070406	145.0	109.0	瓶詰缶詰	洋風調味料	スパイス
P070406053	07	0704	070406	148.0	111.0	瓶詰缶詰	洋風調味料	スパイス
P070406054	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406055	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406056	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406057	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406058	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406059	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406060	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406061	07	0704	070406	155.0	116.0	瓶詰缶詰	洋風調味料	スパイス
P070406062	07	0704	070406	158.0	119.0	瓶詰缶詰	洋風調味料	スパイス
P070406063	07	0704	070406	165.0	124.0	瓶詰缶詰	洋風調味料	スパイス
P070406064	07	0704	070406	165.0	124.0	瓶詰缶詰	洋風調味料	スパイス
P070406065	07	0704	070406	168.0	126.0	瓶詰缶詰	洋風調味料	スパイス
P070406066	07	0704	070406	168.0	126.0	瓶詰缶詰	洋風調味料	スパイス
P070406067	07	0704	070406	170.0	128.0	瓶詰缶詰	洋風調味料	スパイス
P070406068	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406069	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406070	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406071	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406072	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406073	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406074	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406075	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406076	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406077	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406078	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406079	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406080	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406081	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406082	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406083	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406084	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406085	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406086	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406087	07	0704	070406	175.0	131.0	瓶詰缶詰	洋風調味料	スパイス
P070406088	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406089	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406090	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406091	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406092	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406093	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406094	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406095	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406096	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406097	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406098	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406099	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406100	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406101	07	0704	070406	178.0	134.0	瓶詰缶詰	洋風調味料	スパイス
P070406102	07	0704	070406	188.0	141.0	瓶詰缶詰	洋風調味料	スパイス
P070406103	07	0704	070406	195.0	146.0	瓶詰缶詰	洋風調味料	スパイス
P070406104	07	0704	070406	195.0	146.0	瓶詰缶詰	洋風調味料	スパイス
P070406105	07	0704	070406	195.0	146.0	瓶詰缶詰	洋風調味料	スパイス
P070406106	07	0704	070406	195.0	146.0	瓶詰缶詰	洋風調味料	スパイス
P070406107	07	0704	070406	198.0	149.0	瓶詰缶詰	洋風調味料	スパイス
P070406108	07	0704	070406	198.0	149.0	瓶詰缶詰	洋風調味料	スパイス
P070406109	07	0704	070406	198.0	149.0	瓶詰缶詰	洋風調味料	スパイス
P070406110	07	0704	070406	208.0	156.0	瓶詰缶詰	洋風調味料	スパイス
P070406111	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
P070406112	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
P070406113	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
P070406114	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
P070406115	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
P070406116	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
P070406117	07	0704	070406	215.0	161.0	瓶詰缶詰	洋風調味料	スパイス
